lat_wrf,lon_wrf,temperatura,viento,lluvia,humedad,nubosidad
33.60243,-3.0619507,20.9,3.7,0.0,27.8,0.0
33.60217,-3.0072021,20.7,4.7,0.0,28.2,0.0
33.60187,-2.9524536,20.8,5.3,0.0,27.9,0.0
33.601543,-2.897705,21.3,5.6,0.0,28.4,0.0
33.601192,-2.8429565,21.4,5.8,0.0,26.9,0.0
33.60079,-2.788208,21.6,5.9,0.0,26.5,0.0
33.600376,-2.7334595,21.7,6.0,0.0,26.3,0.0
33.599926,-2.678711,21.7,5.9,0.0,26.2,0.0
33.599438,-2.6239624,21.6,5.7,0.0,26.4,0.0
33.598923,-2.5692139,21.4,5.6,0.0,26.7,0.0
33.59839,-2.5144653,21.4,5.6,0.0,26.6,0.0
33.597797,-2.4597168,21.3,5.4,0.0,26.7,0.0
33.59719,-2.4049683,21.6,5.2,0.0,27.8,0.0
33.59655,-2.3502197,21.3,5.4,0.0,27.2,0.0
33.595882,-2.2954712,21.3,5.4,0.0,27.3,0.0
33.59519,-2.2407227,21.2,5.4,0.0,27.2,0.0
33.594448,-2.1860046,21.2,5.5,0.0,26.6,0.0
33.593693,-2.131256,21.1,5.7,0.0,26.2,0.0
33.592888,-2.0765076,21.1,5.2,0.0,26.0,0.0
33.59207,-2.0217896,21.1,5.1,0.0,25.7,0.0
33.59121,-1.967041,21.1,5.1,0.0,25.0,0.0
33.590324,-1.9122925,21.0,5.4,0.0,24.1,0.0
33.589397,-1.8575745,21.2,5.3,0.0,24.0,0.0
33.588455,-1.8028259,21.2,5.4,0.0,23.1,0.0
33.58746,-1.7481079,20.9,5.5,0.0,21.5,0.0
33.586445,-1.6933899,20.9,5.5,0.0,20.8,0.0
33.58541,-1.6386414,20.8,5.3,0.0,20.1,0.0
33.584343,-1.5839233,20.7,5.3,0.0,19.6,0.0
33.583237,-1.5292053,20.6,5.2,0.0,19.2,0.0
33.582092,-1.4744873,20.5,5.3,0.0,19.2,0.0
33.58092,-1.4197693,20.5,5.4,0.0,19.7,0.0
33.579712,-1.3650513,20.6,5.2,0.0,21.0,0.0
33.578495,-1.3103333,20.5,5.3,0.0,21.9,0.0
33.57723,-1.2556152,20.4,5.5,0.0,22.3,0.0
33.575928,-1.2008972,20.3,5.7,0.0,22.9,0.0
33.574608,-1.1462097,20.2,5.9,0.0,23.5,0.0
33.573257,-1.0914917,20.1,5.9,0.0,24.2,0.0
33.571865,-1.0367737,20.1,5.8,0.0,25.2,0.0
33.57045,-0.9820862,20.1,5.8,0.0,26.4,0.0
33.56899,-0.9273987,20.0,5.7,0.0,27.0,0.0
33.567516,-0.87268066,19.9,5.6,0.0,27.5,0.0
33.56601,-0.81799316,19.8,5.6,0.0,28.1,0.0
33.564457,-0.76330566,19.7,5.5,0.0,29.0,0.0
33.562893,-0.70861816,19.7,5.7,0.0,29.9,0.0
33.561287,-0.65393066,19.7,5.8,0.0,30.9,0.0
33.559654,-0.59924316,19.7,6.1,0.0,31.8,0.0
33.55798,-0.54455566,19.7,6.2,0.0,32.8,0.0
33.556286,-0.48986816,19.8,6.2,0.0,33.6,0.0
33.55455,-0.43521118,19.7,6.2,0.0,33.9,0.0
33.552795,-0.38052368,19.6,6.5,0.0,32.8,0.0
33.550995,-0.3258667,19.7,6.8,0.0,32.8,0.0
33.54918,-0.2711792,20.9,7.1,0.0,30.8,0.0
33.54732,-0.21652222,20.0,5.6,0.0,34.7,0.0
33.545437,-0.16186523,20.3,5.8,0.0,33.7,0.0
33.54352,-0.10720825,20.0,5.9,0.0,33.0,0.0
33.54158,-0.05255127,19.9,6.3,0.0,31.8,0.0
33.539604,0.002105713,19.9,6.4,0.0,30.7,0.0
33.537598,0.056762695,20.0,6.2,0.0,30.6,0.0
33.535545,0.11138916,20.0,5.9,0.0,30.9,0.0
33.533485,0.16604614,20.1,5.6,0.0,31.2,0.0
33.531372,0.2206726,20.2,5.4,0.0,31.4,0.0
33.529247,0.2753296,20.3,5.4,0.0,31.1,0.0
33.527077,0.32995605,20.3,5.9,0.0,30.5,0.0
33.524883,0.38458252,20.8,7.2,0.0,29.5,0.0
33.52266,0.43920898,20.6,7.0,0.0,29.1,0.0
33.5204,0.49383545,21.0,8.6,0.0,28.6,0.0
33.518105,0.5484314,21.1,8.6,0.0,27.6,0.0
33.51578,0.60305786,20.9,7.5,0.0,27.0,0.0
33.51344,0.6576538,21.0,7.4,0.0,26.2,0.0
33.51106,0.7122803,21.1,7.5,0.0,25.5,0.0
33.508644,0.7668762,21.2,7.6,0.0,25.3,0.0
33.5062,0.82147217,21.3,7.2,0.0,25.4,0.0
33.50373,0.8760681,21.4,6.7,0.0,25.2,0.0
33.501225,0.93066406,21.5,6.4,0.0,25.3,0.0
33.49868,0.9852295,21.6,6.7,0.0,25.8,0.0
33.496117,1.0398254,21.7,8.5,0.0,27.2,0.0
33.493515,1.0943909,22.0,10.4,0.0,28.6,0.0
33.490883,1.1489563,22.4,10.6,0.0,29.8,0.0
33.48823,1.2035522,22.8,10.3,0.0,30.9,0.0
33.48553,1.2581177,23.2,11.5,0.0,32.1,0.0
33.482815,1.3126526,23.2,12.5,0.0,33.3,0.0
33.480057,1.367218,22.9,15.6,0.0,34.9,0.0
33.477276,1.4217834,23.1,14.3,0.0,35.5,0.0
33.47446,1.4763184,23.6,12.3,0.0,35.8,0.0
33.47161,1.5308533,23.5,13.2,0.0,36.4,0.0
33.468735,1.5853882,23.0,17.5,0.0,37.0,0.0
33.465824,1.6399231,23.0,18.5,0.0,37.0,0.0
33.46289,1.694458,23.7,15.2,0.0,36.8,0.0
33.459923,1.7489929,24.5,11.5,0.0,36.4,0.0
33.45692,1.8034973,25.0,10.7,0.0,36.0,0.0
33.453884,1.8580017,25.3,11.1,0.0,35.4,0.0
33.450817,1.9125061,25.5,11.4,0.0,34.7,0.0
33.447727,1.9670105,25.6,11.7,0.0,34.2,0.0
33.444603,2.021515,25.7,12.2,0.0,33.8,0.0
33.44144,2.0760193,25.9,11.9,0.0,33.5,0.0
33.438255,2.1304932,25.9,11.8,0.0,33.4,0.0
33.435036,2.184967,25.8,13.5,0.0,33.3,0.0
33.43179,2.2394714,25.9,14.3,0.0,33.2,0.0
33.4285,2.2939148,25.8,14.3,0.0,33.2,0.0
33.425194,2.3483887,25.8,14.3,0.0,33.4,0.0
33.421852,2.4028625,25.9,13.8,0.0,33.6,0.0
33.41849,2.457306,25.9,13.5,0.0,33.8,0.0
33.415077,2.5117493,25.9,13.7,0.0,33.9,0.0
33.411648,2.5661926,26.0,13.8,0.0,33.8,0.0
33.40818,2.620636,26.0,14.2,0.0,33.7,0.0
33.404682,2.6750793,26.0,14.5,0.0,33.5,0.0
33.401157,2.7294922,26.1,14.4,0.0,33.4,0.0
33.397594,2.7839355,26.2,14.1,0.0,33.4,0.0
33.394016,2.8383484,26.2,13.8,0.0,33.3,0.0
33.3904,2.8927612,26.2,13.6,0.0,33.3,0.0
33.38674,2.9471436,26.3,13.2,0.0,33.3,0.0
33.383064,3.0015564,26.3,12.9,0.0,33.3,0.0
33.379353,3.0559387,26.3,12.9,0.0,33.4,0.0
33.37561,3.110321,26.3,12.8,0.0,33.5,0.0
33.371826,3.1647034,26.3,12.7,0.0,33.6,0.0
33.368034,3.2190857,26.3,12.6,0.0,33.7,0.0
33.364197,3.273468,26.3,13.2,0.0,33.6,0.0
33.360332,3.3278198,26.4,13.3,0.0,33.6,0.0
33.356438,3.3821716,26.4,13.7,0.0,33.5,0.0
33.35251,3.4365234,26.5,14.2,0.0,33.3,0.0
33.34855,3.4908752,26.5,14.5,0.0,33.1,0.0
33.34456,3.5451965,26.5,14.5,0.0,32.9,0.0
33.340546,3.5995178,26.6,14.2,0.0,32.7,0.0
33.336487,3.653839,26.7,13.9,0.0,32.5,0.0
33.332413,3.7081604,26.8,13.1,0.0,32.3,0.0
33.328293,3.7624817,26.9,12.3,0.0,32.2,0.0
33.324158,3.8167725,27.0,12.0,0.0,32.0,0.0
33.31998,3.8710632,27.1,11.8,0.0,31.7,0.0
33.31578,3.925354,27.2,11.6,0.0,31.5,0.0
33.311543,3.9796448,27.3,11.3,0.0,31.3,0.0
33.307285,4.0339355,27.4,11.2,0.0,31.1,0.0
33.30299,4.088196,27.6,11.4,0.0,30.9,0.0
33.29866,4.142456,27.8,11.6,0.0,30.6,0.0
33.294304,4.1967163,27.9,11.3,0.0,30.4,0.0
33.289913,4.250946,28.1,11.5,0.0,30.1,0.0
33.285496,4.3052063,28.5,10.8,0.0,29.7,0.0
33.281055,4.359436,28.8,11.1,0.0,29.2,0.0
33.276573,4.413666,28.9,11.6,0.0,28.8,0.0
33.27206,4.467865,29.0,12.0,0.0,28.4,0.0
33.267525,4.5220947,29.2,12.0,0.0,27.9,0.0
33.26294,4.576294,29.3,11.8,0.0,27.5,0.0
33.258343,4.630493,29.2,11.2,0.0,27.4,0.0
33.25371,4.684662,29.3,10.7,0.0,27.1,0.0
33.249054,4.738861,29.4,10.4,0.0,26.8,0.0
33.244354,4.79303,29.4,9.7,0.0,26.4,0.0
33.239628,4.8471985,29.5,10.5,0.0,25.6,0.0
33.234875,4.901367,29.6,11.4,0.0,25.1,0.0
33.23009,4.9555054,29.6,11.9,0.0,24.5,0.0
33.225277,5.0096436,29.7,11.9,0.0,23.9,0.0
33.220425,5.0637817,29.9,11.1,0.0,23.4,0.0
33.215546,5.11792,30.1,10.0,0.0,23.0,0.0
33.21064,5.1720276,30.2,9.2,0.0,22.7,0.0
33.255917,-12.1779175,22.1,18.2,0.0,91.1,70.2
33.260838,-12.123749,22.2,18.5,0.0,90.9,69.7
33.26571,-12.069611,22.2,18.8,0.0,90.8,69.3
33.270565,-12.015411,22.2,19.2,0.0,90.7,68.9
33.27538,-11.961243,22.2,19.4,0.0,90.6,68.6
33.280167,-11.907043,22.3,19.6,0.0,90.5,68.4
33.28493,-11.852875,22.3,19.8,0.0,90.5,68.1
33.289654,-11.798676,22.3,20.0,0.0,90.4,67.9
33.294353,-11.744446,22.4,20.2,0.0,90.3,67.6
33.299023,-11.690247,22.4,20.3,0.0,90.2,67.3
33.30366,-11.636017,22.4,20.2,0.0,90.1,66.9
33.308266,-11.581787,22.4,20.2,0.0,90.0,66.7
33.312843,-11.527527,22.5,20.1,0.0,90.0,66.5
33.317387,-11.473297,22.5,19.9,0.0,90.0,66.6
33.321903,-11.419037,22.5,19.6,0.0,90.1,66.8
33.326385,-11.364777,22.5,19.2,0.0,90.2,67.2
33.330837,-11.310486,22.5,18.9,0.0,90.3,67.5
33.335266,-11.256226,22.5,18.6,0.0,90.4,67.8
33.339653,-11.201935,22.5,18.3,0.0,90.4,68.0
33.344013,-11.147644,22.5,18.0,0.0,90.5,68.2
33.348347,-11.093353,22.5,17.8,0.0,90.5,68.4
33.352642,-11.039032,22.5,17.7,0.0,90.5,68.4
33.35691,-10.984741,22.6,17.5,0.0,90.5,68.4
33.36114,-10.93042,22.6,17.4,0.0,90.5,68.2
33.36536,-10.876099,22.6,17.4,0.0,90.4,68.0
33.369534,-10.821747,22.6,17.4,0.0,90.3,67.6
33.373672,-10.767426,22.6,17.4,0.0,90.2,67.3
33.37779,-10.713074,22.7,17.4,0.0,90.1,67.0
33.381874,-10.658722,22.7,17.5,0.0,90.0,66.6
33.385925,-10.60437,22.8,17.5,0.0,89.9,66.2
33.389954,-10.549988,22.8,17.5,0.0,89.8,65.8
33.393948,-10.495636,22.9,17.5,0.0,89.7,65.5
33.397907,-10.441254,22.9,17.5,0.0,89.5,65.1
33.401836,-10.386871,23.0,17.5,0.0,89.4,64.7
33.40574,-10.3324585,23.0,17.5,0.0,89.3,64.3
33.4096,-10.278076,23.1,17.4,0.0,89.2,63.9
33.413437,-10.223663,23.1,17.3,0.0,89.1,63.6
33.417244,-10.1692505,23.2,17.2,0.0,89.0,63.2
33.42102,-10.114838,23.2,17.1,0.0,88.9,62.9
33.424778,-10.060425,23.2,16.8,0.0,88.8,62.7
33.42848,-10.005981,23.3,16.6,0.0,88.8,62.5
33.43216,-9.951538,23.3,16.3,0.0,88.8,62.5
33.435818,-9.897095,23.3,15.8,0.0,88.8,62.6
33.43945,-9.842651,23.3,15.4,0.0,88.8,62.7
33.443035,-9.788208,23.4,15.1,0.0,88.8,62.7
33.446594,-9.733765,23.4,14.8,0.0,88.8,62.8
33.450127,-9.679291,23.4,15.0,0.0,88.8,62.6
33.453625,-9.624817,23.4,15.2,0.0,88.7,62.4
33.45709,-9.570343,23.4,15.4,0.0,88.7,62.3
33.460526,-9.515869,23.4,15.7,0.0,88.7,62.1
33.46394,-9.461365,23.4,15.8,0.0,88.6,62.1
33.467308,-9.406891,23.4,15.9,0.0,88.7,62.2
33.470654,-9.352386,23.4,16.0,0.0,88.7,62.3
33.47397,-9.297882,23.5,16.0,0.0,88.7,62.4
33.47725,-9.243378,23.5,16.0,0.0,88.8,62.5
33.480507,-9.188843,23.5,16.0,0.0,88.8,62.7
33.483727,-9.134338,23.5,15.9,0.0,88.9,62.9
33.486908,-9.079803,23.5,15.8,0.0,89.0,63.1
33.490067,-9.025269,23.6,15.7,0.0,89.0,63.2
33.493195,-8.970764,23.6,15.5,0.0,89.0,63.1
33.496292,-8.916199,23.6,15.5,0.0,88.8,62.7
33.499363,-8.861664,23.6,15.4,0.0,88.6,62.1
33.502396,-8.807129,23.7,15.3,0.0,88.5,61.6
33.5054,-8.752563,23.7,15.1,0.0,88.4,61.2
33.50837,-8.697998,23.7,14.8,0.0,88.3,61.0
33.51131,-8.643433,23.7,14.5,0.0,88.3,61.1
33.514225,-8.588867,23.7,14.0,0.0,88.4,61.2
33.517105,-8.534302,23.8,13.7,0.0,88.4,61.3
33.51995,-8.479706,23.8,13.3,0.0,88.5,61.6
33.522778,-8.42514,23.7,12.9,0.0,88.6,62.0
33.525562,-8.370544,23.7,12.4,0.0,88.8,62.5
33.52832,-8.3159485,23.7,12.0,0.0,88.9,63.0
33.53104,-8.261353,23.7,11.4,0.0,89.0,63.4
33.533733,-8.206757,23.6,10.8,0.0,89.4,64.4
33.5364,-8.152161,23.5,10.0,0.0,89.7,65.6
33.539036,-8.097534,23.4,9.3,0.0,89.5,65.1
33.54163,-8.042908,23.4,8.6,0.0,87.8,59.3
33.5442,-7.988312,23.4,7.1,0.0,87.0,56.5
33.54674,-7.9336853,23.6,5.4,0.0,85.8,52.5
33.549248,-7.879059,23.5,3.2,0.0,91.0,69.9
33.55173,-7.8244324,23.6,3.5,0.0,89.9,66.4
33.554173,-7.7697754,22.9,4.6,0.0,83.9,46.2
33.556587,-7.715149,24.1,3.1,0.0,75.5,18.3
33.558975,-7.660492,24.1,3.1,0.0,72.9,9.7
33.561325,-7.6058655,24.2,2.9,0.0,70.1,0.4
33.56365,-7.5512085,24.4,3.1,0.0,65.8,0.0
33.565937,-7.4965515,24.6,3.2,0.0,61.1,0.0
33.568195,-7.4418945,23.3,3.4,0.0,64.2,0.0
33.570423,-7.3872375,23.1,3.1,0.0,61.2,0.0
33.572617,-7.3325806,23.2,3.2,0.0,55.0,0.0
33.574787,-7.277893,23.4,3.5,0.0,49.3,0.0
33.57692,-7.223236,23.4,3.3,0.0,44.1,0.0
33.579025,-7.1685486,23.8,3.3,0.0,40.2,0.0
33.581104,-7.113861,24.5,3.7,0.0,34.2,0.0
33.58314,-7.0591736,25.0,3.8,0.0,32.2,0.0
33.58516,-7.004486,25.0,3.5,0.0,31.7,0.0
33.58713,-6.9497986,25.5,3.7,0.0,28.6,0.0
33.589077,-6.895111,24.8,3.9,0.0,29.7,0.0
33.591,-6.8404236,24.7,3.4,0.0,30.0,0.0
33.592884,-6.785736,24.2,3.2,0.0,31.9,0.0
33.594738,-6.731018,24.4,3.0,0.0,31.4,0.0
33.59657,-6.6763,24.6,2.5,0.0,30.4,0.0
33.598354,-6.6216125,24.6,2.2,0.0,30.6,0.0
33.600117,-6.5668945,24.9,1.9,0.0,29.5,0.0
33.60185,-6.5121765,25.2,1.3,0.0,28.4,0.0
33.603546,-6.4574585,26.3,1.0,0.0,25.3,0.0
33.605225,-6.4027405,27.6,1.1,0.0,20.7,0.0
33.606853,-6.3480225,27.3,1.8,0.0,20.0,0.0
33.608463,-6.2933044,27.0,3.0,0.0,19.6,0.0
33.610043,-6.238556,26.8,4.0,0.0,18.9,0.0
33.611576,-6.183838,25.5,5.8,0.0,19.9,0.0
33.6131,-6.12912,24.1,7.0,0.0,20.0,0.0
33.61458,-6.0743713,24.1,7.7,0.0,18.1,0.0
33.616028,-6.019623,23.6,8.0,0.0,18.5,0.0
33.617447,-5.964905,23.7,8.4,0.0,17.4,0.0
33.61884,-5.9101562,24.3,8.7,0.0,17.3,0.0
33.620186,-5.8554077,25.9,9.0,0.0,15.9,0.0
33.621513,-5.800659,24.6,8.5,0.0,17.9,0.0
33.62281,-5.7459106,22.8,9.0,0.0,19.4,0.0
33.624073,-5.691162,22.8,8.7,0.0,20.5,0.0
33.625313,-5.6364136,22.9,7.8,0.0,21.6,0.0
33.626507,-5.581665,22.7,8.1,0.0,22.3,0.0
33.62767,-5.526886,22.7,8.3,0.0,23.6,0.0
33.62882,-5.4721375,22.3,9.8,0.0,25.1,0.0
33.62993,-5.417389,21.0,9.7,0.0,26.3,0.0
33.630997,-5.36261,21.1,7.2,0.0,24.4,0.0
